PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,LocationBeneficiaryID,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94142,Cabo Delgado,Chiure,,,,,1258##13226##7958##8620|||1174##4674##11426##12375|||2155##2292##5337##5500|||2588##2813##2924##2924|||0##0##0##0,1258##13226##7958##8620|||1174##4674##11426##12375|||2155##2292##5337##5500|||2588##2813##2924##2924|||0##0##0##0,,,,,"-12.46060000,39.36550000","-13.46670000,39.70320000",,,,,103839.21|||184078.59|||460196.48|||339837.40|||0.00,103839.21|||184078.59|||460196.48|||339837.40|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94143,Cabo Delgado,Macomia,,,,,629##6613##3979##4310|||1276##5104##12461##13500|||770##819##1906##1964|||2300##2500##2600##2600|||0##0##0##0,629##6613##3979##4310|||1276##5104##12461##13500|||770##819##1906##1964|||2300##2500##2600##2600|||0##0##0##0,,,,,"-12.46060000,39.36550000","-12.06310000,40.19090000",,,,,51919.60|||184078.59|||176998.65|||302077.69|||0.00,51919.60|||184078.59|||176998.65|||302077.69|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94144,Cabo Delgado,Mocimboa Da Praia,,,,,629##6613##3979##4310|||637##2553##6230##6750|||2000##2128##4956##5106|||1725##1876##1950##1950|||0##0##0##0,629##6613##3979##4310|||637##2553##6230##6750|||2000##2128##4956##5106|||1725##1876##1950##1950|||0##0##0##0,,,,,"-12.46060000,39.36550000","-11.43400000,40.16520000",,,,,51919.60|||92039.30|||460196.48|||226558.27|||0.00,51919.60|||92039.30|||460196.48|||226558.27|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94145,Cabo Delgado,Muidumbe,,,,,629##6613##3979##4310|||637##2553##6230##6750|||1386##1474##3430##3536|||2875##3126##3250##3250|||0##0##0##0,629##6613##3979##4310|||637##2553##6230##6750|||1386##1474##3430##3536|||2875##3126##3250##3250|||0##0##0##0,,,,,"-12.46060000,39.36550000","-11.83380000,39.83690000",,,,,51919.60|||92039.30|||318597.56|||377597.11|||0.00,51919.60|||92039.30|||318597.56|||377597.11|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94146,Cabo Delgado,Mueda,,,,,471##4960##2984##3233|||637##2553##6230##6750|||616##654##1524##1570|||2875##3126##3250##3250|||3057##3318##2214##2398,471##4960##2984##3233|||637##2553##6230##6750|||616##654##1524##1570|||2875##3126##3250##3250|||3057##3318##2214##2398,,,,,"-12.46060000,39.36550000","-11.58910000,39.13030000",,,,,38939.70|||92039.30|||141598.92|||377597.11|||528635.96,38939.70|||92039.30|||141598.92|||377597.11|||528635.96,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94147,Cabo Delgado,Nangade,,,,,629##6613##3979##4310|||637##2553##6230##6750|||616##654##1524##1570|||2875##3126##3250##3250|||0##0##0##0,629##6613##3979##4310|||637##2553##6230##6750|||616##654##1524##1570|||2875##3126##3250##3250|||0##0##0##0,,,,,"-12.46060000,39.36550000","-11.16000000,39.77570000",,,,,51919.60|||92039.30|||141598.92|||377597.11|||0.00,51919.60|||92039.30|||141598.92|||377597.11|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94149,Cabo Delgado,Quissanga,,,,,629##6613##3979##4310|||637##2553##6230##6750|||616##654##1524##1570|||2300##2500##2600##2600|||0##0##0##0,629##6613##3979##4310|||637##2553##6230##6750|||616##654##1524##1570|||2300##2500##2600##2600|||0##0##0##0,,,,,"-12.46060000,39.36550000","-12.57270000,40.32280000",,,,,51919.60|||92039.30|||141598.92|||302077.69|||0.00,51919.60|||92039.30|||141598.92|||302077.69|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94150,Nampula,Erati,,,,,2200##23145##13926##15086|||637##2553##6230##6750|||1540##1637##3812##3928|||1725##1876##1950##1950|||0##0##0##0,2200##23145##13926##15086|||637##2553##6230##6750|||1540##1637##3812##3928|||1725##1876##1950##1950|||0##0##0##0,,,,,"-14.96640000,39.24870000","-13.91860000,39.77310000",,,,,181718.61|||92039.30|||353997.29|||226558.27|||0.00,181718.61|||92039.30|||353997.29|||226558.27|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94151,Nampula,Memba,,,,,1414##14880##8952##9698|||637##2553##6230##6750|||1540##1637##3812##3928|||1725##1876##1950##1950|||0##0##0##0,1414##14880##8952##9698|||637##2553##6230##6750|||1540##1637##3812##3928|||1725##1876##1950##1950|||0##0##0##0,,,,,"-14.96640000,39.24870000","-13.96590000,40.39440000",,,,,116819.11|||92039.30|||353997.29|||226558.27|||0.00,116819.11|||92039.30|||353997.29|||226558.27|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94152,Gaza,Chokwe,,,,,3458##36371##21884##23707|||850##3403##8307##9000|||616##654##1524##1570|||2300##2500##2600##2600|||0##0##0##0,3458##36371##21884##23707|||850##3403##8307##9000|||616##654##1524##1570|||2300##2500##2600##2600|||0##0##0##0,,,,,"-23.32130000,32.80420000","-24.56190000,32.95570000",,,,,272577.92|||122719.06|||141598.92|||302077.69|||0.00,272577.92|||122719.06|||141598.92|||302077.69|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94153,Gaza,Guija,,,,,1729##18184##10939##11855|||533##2127##5193##5624|||616##654##1524##1570|||1725##1876##1950##1950|||6498##7047##4706##5097,1729##18184##10939##11855|||533##2127##5193##5624|||616##654##1524##1570|||1725##1876##1950##1950|||6498##7047##4706##5097,,,,,"-23.32130000,32.80420000","-24.16720000,33.12140000",,,,,155758.81|||76699.41|||106199.19|||226558.27|||1123351.41,155758.81|||76699.41|||106199.19|||226558.27|||1123351.41,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94154,Gaza,Mabalane,,,,,471##4960##2984##3233|||533##2127##5193##5624|||616##654##1524##1570|||863##938##975##975|||0##0##0##0,471##4960##2984##3233|||533##2127##5193##5624|||616##654##1524##1570|||863##938##975##975|||0##0##0##0,,,,,"-23.32130000,32.80420000","-23.47890000,32.73790000",,,,,38939.70|||76699.41|||106199.19|||75519.42|||0.00,38939.70|||76699.41|||106199.19|||75519.42|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
89,CBPF-MOZ-26-R-UN-NSFT-39474,7|||9|||10|||11|||15,11.00|||13.00|||30.00|||32.00|||14.00,394##395##,94155,Gaza,Massingir,,,,,629##6613##3979##4310|||533##2127##5193##5624|||616##654##1524##1570|||863##938##975##975|||0##0##0##0,629##6613##3979##4310|||533##2127##5193##5624|||616##654##1524##1570|||863##938##975##975|||0##0##0##0,,,,,"-23.32130000,32.80420000","-23.86800000,32.09380000",,,,,51919.60|||61359.53|||141598.92|||75519.42|||0.00,51919.60|||61359.53|||141598.92|||75519.42|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93981,Borno,Jere,,,,,3315##13995##9575##9944|||730##1095##7752##10275|||1843##2252##1502##1228,3315##13995##9575##9944|||730##1095##7752##10275|||1843##2252##1502##1228,,,,,"11.88898010,13.15334698","11.91145231,13.17027689",,,,,600000.00|||900000.00|||230000.00,600000.00|||900000.00|||230000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93982,Borno,Maiduguri,,,,,3928##16586##11346##11785|||409##613##4340##5753|||1843##2252##1502##1228,3928##16586##11346##11785|||409##613##4340##5753|||1843##2252##1502##1228,,,,,"11.88898010,13.15334698","11.83652674,13.12034359",,,,,750000.00|||1560000.00|||240000.00,750000.00|||1560000.00|||240000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93984,Borno,Konduga,,,,,1964##8293##5675##5892|||321##482##3410##4520|||1843##2252##1502##1228,1964##8293##5675##5892|||321##482##3410##4520|||1843##2252##1502##1228,,,,,"11.88898010,13.15334698","11.61234996,13.08469356",,,,,450000.00|||720000.00|||180000.00,450000.00|||720000.00|||180000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93989,Borno,Magumeri,,,,,860##3628##2483##2578|||380##570##4030##5343|||1843##2252##1502##1228,860##3628##2483##2578|||380##570##4030##5343|||1843##2252##1502##1228,,,,,"11.88898010,13.15334698","12.17699276,12.63325294",,,,,240000.00|||480000.00|||100000.00,240000.00|||480000.00|||100000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93991,Borno,Monguno,,,,,1719##7256##4965##5155|||467##700##4960##6575|||3070##3755##2502##2050,1719##7256##4965##5155|||467##700##4960##6575|||3070##3755##2502##2050,,,,,"11.88898010,13.15334698","12.54211811,13.61973615",,,,,630000.00|||780000.00|||190000.00,630000.00|||780000.00|||190000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93992,Borno,Ngala,,,,,245##1037##710##737|||88##132##930##1233|||860##1051##700##573,245##1037##710##737|||88##132##930##1233|||860##1051##700##573,,,,,"11.88898010,13.15334698","12.24002458,14.17949347",,,,,150000.00|||240000.00|||30000.00,150000.00|||240000.00|||30000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93993,Borno,Gubio,,,,,245##1037##710##737|||30##44##310##411|||983##1201##800##655,245##1037##710##737|||30##44##310##411|||983##1201##800##655,,,,,"11.88898010,13.15334698","12.66472848,12.76169387",,,,,180000.00|||240000.00|||30000.00,180000.00|||240000.00|||30000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93994,Katsina,Jibia,,,,,0##0##0##0|||30##44##310##411|||0##0##0##0,0##0##0##0|||30##44##310##411|||0##0##0##0,,,,,"12.37830071,7.62883421","13.01755600,7.33401624",,,,,0.00|||300000.00|||0.00,0.00|||300000.00|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93995,Sokoto,Sokoto South,,,,,0##0##0##0|||263##395##2790##3698|||0##0##0##0,0##0##0##0|||263##395##2790##3698|||0##0##0##0,,,,,"13.03799337,5.31881047","13.04023623,5.25713240",,,,,0.00|||300000.00|||0.00,0.00|||300000.00|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39366,7|||9|||11,30.00|||60.00|||10.00,53##54##,93996,Sokoto,Tangaza,,,,,0##0##0##0|||202##305##2172##2877|||0##0##0##0,0##0##0##0|||202##305##2172##2877|||0##0##0##0,,,,,"13.03799337,5.31881047","13.49379586,4.96889995",,,,,0.00|||480000.00|||0.00,0.00|||480000.00|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39367,10|||10|||10,40.00|||30.00|||30.00,53##54##,93450,Borno,Konduga,,,,,2053##3733##3000##5480|||0##0##120##180|||0##120##0##180,2053##3733##3000##5480|||0##0##120##180|||0##120##0##180,,,,,"11.88898010,13.15334698","11.61234996,13.08469356",,,,,199800.00|||225000.00|||225000.00,199800.00|||225000.00|||225000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39367,10|||10|||10,40.00|||30.00|||30.00,53##54##,93459,Borno,Mafa,,,,,2054##3734##3000##5480|||0##0##120##180|||0##120##0##180,2054##3734##3000##5480|||0##0##120##180|||0##120##0##180,,,,,"11.88898010,13.15334698","12.00857261,13.53499393",,,,,200400.00|||225000.00|||225000.00,200400.00|||225000.00|||225000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39367,10|||10|||10,40.00|||30.00|||30.00,53##54##,93460,Yobe,Damaturu,,,,,2053##3733##3000##5480|||0##0##0##0|||0##0##0##0,2053##3733##3000##5480|||0##0##0##0|||0##0##0##0,,,,,"12.29868022,11.43706584","11.83322658,12.01431520",,,,,199800.00|||0.00|||0.00,199800.00|||0.00|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39375,7|||9|||11,18.00|||64.00|||18.00,53##54##,93180,Borno,Konduga,,,,,2271##3178##2952##2952|||920##2145##5195##5623|||2318##3731##2231##3072,2271##3178##2952##2952|||920##2145##5195##5623|||2318##3731##2231##3072,,,,,"11.88898010,13.15334698","11.61234996,13.08469356",,,,,247500.00|||880000.00|||247500.00,247500.00|||880000.00|||247500.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39375,7|||9|||11,18.00|||64.00|||18.00,53##54##,93181,Borno,Mafa,,,,,2271##3178##2952##2952|||920##2145##5195##5623|||2318##3731##2231##3072,2271##3178##2952##2952|||920##2145##5195##5623|||2318##3731##2231##3072,,,,,"11.88898010,13.15334698","12.00857261,13.53499393",,,,,247500.00|||880000.00|||247500.00,247500.00|||880000.00|||247500.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39375,7|||9|||11,18.00|||64.00|||18.00,53##54##,93182,Borno,Mobbar,,,,,1817##2542##2361##2360|||735##1716##4157##4498|||1854##2984##1785##2458,1817##2542##2361##2360|||735##1716##4157##4498|||1854##2984##1785##2458,,,,,"11.88898010,13.15334698","13.06878399,12.69016697",,,,,198000.00|||704000.00|||198000.00,198000.00|||704000.00|||198000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39375,7|||9|||11,18.00|||64.00|||18.00,53##54##,93183,Borno,Ngala,,,,,2721##3814##3540##3539|||1101##2572##6233##6747|||2777##4476##2676##3686,2721##3814##3540##3539|||1101##2572##6233##6747|||2777##4476##2676##3686,,,,,"11.88898010,13.15334698","12.24002458,14.17949347",,,,,297000.00|||1056000.00|||297000.00,297000.00|||1056000.00|||297000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39387,11,100.00,53##54##,93960,Borno,Konduga,,,,,3560##4720##4180##5540,3560##4720##4180##5540,,,,,"11.88898010,13.15334698","11.61234996,13.08469356",,,,,309600.00,309600.00,,,,,2026,0##0##0##0,0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39387,11,100.00,53##54##,93962,Borno,Monguno,,,,,8901##11799##10449##13851,8901##11799##10449##13851,,,,,"11.88898010,13.15334698","12.54211811,13.61973615",,,,,441600.00,441600.00,,,,,2026,0##0##0##0,0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39387,11,100.00,53##54##,93964,Borno,Ngala,,,,,7122##9438##8358##11082,7122##9438##8358##11082,,,,,"11.88898010,13.15334698","12.24002458,14.17949347",,,,,448800.00,448800.00,,,,,2026,0##0##0##0,0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39390,7|||9,42.00|||58.00,53##54##,94004,Borno,Maiduguri,,,,,10319##17052##5830##6340|||2458##9840##3289##3463,10319##17052##5830##6340|||2458##9840##3289##3463,,,,,"11.88898010,13.15334698","11.83652674,13.12034359",,,,,869400.00|||1200600.00,869400.00|||1200600.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39390,7|||9,42.00|||58.00,53##54##,94005,Borno,Magumeri,,,,,6878##11367##3887##4227|||1640##6560##2193##2307,6878##11367##3887##4227|||1640##6560##2193##2307,,,,,"11.88898010,13.15334698","12.17699276,12.63325294",,,,,579600.00|||800400.00,579600.00|||800400.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39390,7|||9,42.00|||58.00,53##54##,94006,Borno,Dikwa,,,,,8598##14210##4859##5283|||2050##8200##2740##2885,8598##14210##4859##5283|||2050##8200##2740##2885,,,,,"11.88898010,13.15334698","11.92160209,14.03668189",,,,,724500.00|||1000500.00,724500.00|||1000500.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39390,7|||9,42.00|||58.00,53##54##,94007,Borno,Monguno,,,,,8598##14210##4859##5283|||2050##8200##2740##2885,8598##14210##4859##5283|||2050##8200##2740##2885,,,,,"11.88898010,13.15334698","12.54211811,13.61973615",,,,,724500.00|||1000500.00,724500.00|||1000500.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39419,10|||10|||10,30.00|||30.00|||40.00,53##54##,93983,Borno,Jere,,,,,1800##4500##1350##1350|||2250##6000##1800##1800|||1800##4500##1350##1350,1800##4500##1350##1350|||2250##6000##1800##1800|||1800##4500##1350##1350,,,,,"11.88898010,13.15334698","11.91145231,13.17027689",,,,,225000.00|||300000.00|||225000.00,225000.00|||300000.00|||225000.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39419,10|||10|||10,30.00|||30.00|||40.00,53##54##,93986,Borno,Dikwa,,,,,900##2750##1174##1174|||1125##3500##1400##1400|||900##2750##1174##1174,900##2750##1174##1174|||1125##3500##1400##1400|||900##2750##1174##1174,,,,,"11.88898010,13.15334698","11.92160209,14.03668189",,,,,112500.00|||150000.00|||112500.00,112500.00|||150000.00|||112500.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39419,10|||10|||10,30.00|||30.00|||40.00,53##54##,93990,Borno,Mobbar,,,,,900##2750##1176##1176|||1425##3500##1400##1400|||900##2750##1176##1176,900##2750##1176##1176|||1425##3500##1400##1400|||900##2750##1176##1176,,,,,"11.88898010,13.15334698","13.06878399,12.69016697",,,,,112500.00|||150000.00|||112500.00,112500.00|||150000.00|||112500.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93913,Borno,Konduga,,,,,1466##1200##1800##2200|||3612##4752##4562##6084,1466##1200##1800##2200|||3612##4752##4562##6084,,,,,"11.88898010,13.15334698","11.61234996,13.08469356",,,,,840000.00|||360000.00,840000.00|||360000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93920,Borno,Jere,,,,,1990##1628##2443##2984|||3611##4752##4562##6082,1990##1628##2443##2984|||3611##4752##4562##6082,,,,,"11.88898010,13.15334698","11.91145231,13.17027689",,,,,1140000.00|||360000.00,1140000.00|||360000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93921,Borno,Dikwa,,,,,1676##1370##2056##2514|||3614##4753##4562##6082,1676##1370##2056##2514|||3614##4753##4562##6082,,,,,"11.88898010,13.15334698","11.92160209,14.03668189",,,,,960000.00|||360000.00,960000.00|||360000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93922,Borno,Ngala,,,,,942##771##1156##1414|||2207##2904##2788##3717,942##771##1156##1414|||2207##2904##2788##3717,,,,,"11.88898010,13.15334698","12.24002458,14.17949347",,,,,540000.00|||220000.00,540000.00|||220000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93923,Borno,Kala/Balge,,,,,629##514##771##943|||1404##1848##1774##2366,629##514##771##943|||1404##1848##1774##2366,,,,,"11.88898010,13.15334698","12.04051840,14.48068423",,,,,360000.00|||140000.00,360000.00|||140000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93925,Yobe,Damaturu,,,,,1570##1286##1928##2356|||1404##1848##1774##2366,1570##1286##1928##2356|||1404##1848##1774##2366,,,,,"12.29868022,11.43706584","11.83322658,12.01431520",,,,,900000.00|||140000.00,900000.00|||140000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93926,Yobe,Gujba,,,,,734##600##900##1100|||1404##1848##1774##2366,734##600##900##1100|||1404##1848##1774##2366,,,,,"12.29868022,11.43706584","11.37053961,11.96137708",,,,,420000.00|||140000.00,420000.00|||140000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
75,CBPF-NGA-26-R-INGO-NSFT-39449,9|||11,75.00|||25.00,53##54##,93928,Yobe,Gulani,,,,,838##686##1028##1256|||1404##1848##1774##2366,838##686##1028##1256|||1404##1848##1774##2366,,,,,"12.29868022,11.43706584","10.94241393,11.67711486",,,,,480000.00|||140000.00,480000.00|||140000.00,,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,,
